Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Germany,Fresh Meat,Average Revenue per Capita,Beef & Veal,USD (US$),Statista,51.38,43.68,43.9,45.15,48.99,46.81,48.14,52.29,53.75,54,54.34,54.63,56.11,52.75
Germany,Fresh Meat,Average Revenue per Capita,Mutton & Goat,USD (US$),Statista,5.315,4.52,4.545,4.676,5.075,4.852,4.991,5.424,5.718,5.872,5.98,6.084,6.311,6.34
Germany,Fresh Meat,Average Revenue per Capita,Other Fresh Meat,USD (US$),Statista,38.49,32.55,32.54,33.29,35.94,34.16,34.95,37.77,39.54,40.34,40.87,41.36,42.9,43.02
Germany,Fresh Meat,Average Revenue per Capita,Pork,USD (US$),Statista,63.84,53.81,53.62,54.68,58.82,55.73,56.83,61.21,65.57,68.29,70.16,71.9,75.65,81.46
Germany,Fresh Meat,Average Revenue per Capita,Poultry,USD (US$),Statista,50.29,42.44,42.34,43.23,46.56,44.17,45.09,48.63,41.64,49.57,50.75,51.76,54.13,56.07
Germany,Fresh Meat,Online Revenue Share,Offline,percent,Statista,,,,99.342,99.103,98.78,98.342,97.265,96.475,95.487,94.271,92.796,,
Germany,Fresh Meat,Online Revenue Share,Online,percent,Statista,,,,0.658,0.897,1.22,1.658,2.735,3.525,4.513,5.729,7.204,,
Germany,Fresh Meat,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Fresh Meat,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Fresh Meat,Volume,Total,million kilograms,Statista,"1,520.94","1,540.97","1,551.244","1,543.698","1,573.496","1,569.423","1,571.492","1,560.21","1,479.451","1,531.9","1,532.953","1,530.807","1,566.706","1,584.235"
Germany,Fresh Meat,Volume,Beef & Veal,million kilograms,Statista,368.729,359.344,347.06,331.456,321.091,304.787,296.204,285.04,277.747,270.821,267.157,263.4,265.204,244.188
Germany,Fresh Meat,Volume,Mutton & Goat,million kilograms,Statista,16.286,16.337,16.284,16.031,16.202,16,16.06,15.911,15.9,15.849,15.822,15.786,16.052,15.794
Germany,Fresh Meat,Volume,Other Fresh Meat,million kilograms,Statista,215.79,216.569,215.739,212.19,213.549,209.977,208.884,205.49,203.948,201.936,200.564,199.009,202.351,198.759
Germany,Fresh Meat,Volume,Pork,million kilograms,Statista,510.39,531.508,550.016,562.151,589.851,604.753,614.827,620.509,630.19,636.991,641.563,644.74,664.971,701.242
Germany,Fresh Meat,Volume,Poultry,million kilograms,Statista,409.745,417.212,422.144,421.87,432.803,433.905,435.517,433.259,351.667,406.304,407.847,407.873,418.127,424.251
Germany,Fresh Meat,Volume Change,Total,percent,Statista,,1.317,0.667,-0.486,1.93,-0.259,0.132,-0.718,-5.176,3.545,0.069,-0.14,2.345,1.119
Germany,Fresh Meat,Volume Change,Beef & Veal,percent,Statista,,-2.545,-3.418,-4.496,-3.127,-5.078,-2.816,-3.769,-2.559,-2.494,-1.353,-1.406,0.685,-7.925
Germany,Fresh Meat,Volume Change,Mutton & Goat,percent,Statista,,0.312,-0.321,-1.552,1.067,-1.248,0.377,-0.929,-0.069,-0.325,-0.167,-0.23,1.687,-1.605
Germany,Fresh Meat,Volume Change,Other Fresh Meat,percent,Statista,,0.361,-0.383,-1.645,0.641,-1.673,-0.521,-1.624,-0.75,-0.987,-0.679,-0.775,1.679,-1.775
Germany,Fresh Meat,Volume Change,Pork,percent,Statista,,4.138,3.482,2.206,4.928,2.526,1.666,0.924,1.56,1.079,0.718,0.495,3.138,5.455
Germany,Fresh Meat,Volume Change,Poultry,percent,Statista,,1.822,1.182,-0.065,2.591,0.255,0.372,-0.519,-18.832,15.537,0.38,0.006,2.514,1.465
Germany,Fresh Meat,Average Volume per Capita,Total,kilograms,Statista,18.673,18.841,18.873,18.676,18.929,18.792,18.756,18.596,17.637,18.286,18.329,18.33,18.78,19.008
Germany,Fresh Meat,Average Volume per Capita,Beef & Veal,kilograms,Statista,4.527,4.394,4.222,4.01,3.863,3.649,3.535,3.397,3.311,3.233,3.194,3.154,3.179,2.93
Germany,Fresh Meat,Average Volume per Capita,Mutton & Goat,kilograms,Statista,0.2,0.2,0.198,0.194,0.195,0.192,0.192,0.19,0.19,0.189,0.189,0.189,0.192,0.19
Germany,Fresh Meat,Average Volume per Capita,Other Fresh Meat,kilograms,Statista,2.649,2.648,2.625,2.567,2.569,2.514,2.493,2.449,2.431,2.41,2.398,2.383,2.426,2.385
Germany,Fresh Meat,Average Volume per Capita,Pork,kilograms,Statista,6.266,6.499,6.692,6.801,7.096,7.241,7.338,7.396,7.513,7.604,7.671,7.72,7.971,8.414
Germany,Fresh Meat,Average Volume per Capita,Poultry,kilograms,Statista,5.031,5.101,5.136,5.104,5.207,5.195,5.198,5.164,4.192,4.85,4.876,4.884,5.012,5.09
Germany,Processed Meat,Price per Unit,Average,USD (US$),Statista,8.528,7.224,7.277,7.615,8.184,7.92,8.153,8.95,9.44,9.714,9.893,10.07,10.27,10.47
Germany,Processed Meat,Price per Unit,Cold & Roast Meat Products,USD (US$),Statista,8.057,6.862,6.957,7.313,7.897,7.679,7.924,8.72,9.197,9.464,9.637,9.814,10,10.2
Germany,Processed Meat,Price per Unit,Ham & Bacon,USD (US$),Statista,7.07,5.984,6.029,6.299,6.762,6.537,6.731,7.388,7.792,8.018,8.165,8.315,8.472,8.643
Germany,Processed Meat,Price per Unit,Sausages,USD (US$),Statista,9.365,7.907,7.948,8.283,8.871,8.555,8.79,9.63,10.16,10.45,10.64,10.84,11.04,11.27
Germany,Processed Meat,Revenue,Total,billion USD (US$),Statista,23.97,21.06,21.89,23.32,26.2,25.92,27.56,30.91,33.61,35.58,37.37,39.23,40.68,43.26
Germany,Processed Meat,Revenue,Cold & Roast Meat Products,billion USD (US$),Statista,8.544,7.61,7.884,8.353,9.352,9.22,9.773,10.93,11.83,12.47,13.05,13.65,14.14,14.75
Germany,Processed Meat,Revenue,Ham & Bacon,billion USD (US$),Statista,2.973,2.593,2.81,2.976,3.355,3.328,3.547,3.986,4.343,4.606,4.845,5.094,5.282,5.708
Germany,Processed Meat,Revenue,Sausages,billion USD (US$),Statista,12.45,10.85,11.2,11.99,13.5,13.37,14.24,15.99,17.44,18.51,19.48,20.49,21.26,22.8
Germany,Processed Meat,Revenue Change,Total,percent,Statista,,-12.14,3.941,6.533,12.35,-1.069,6.327,12.155,8.735,5.861,5.031,4.977,3.696,6.342
Germany,Processed Meat,Revenue Change,Cold & Roast Meat Products,percent,Statista,,-10.932,3.601,5.949,11.96,-1.411,5.998,11.839,8.234,5.41,4.651,4.598,3.59,4.314
Germany,Processed Meat,Revenue Change,Ham & Bacon,percent,Statista,,-12.782,8.369,5.907,12.735,-0.805,6.581,12.377,8.956,6.056,5.189,5.139,3.691,8.065
Germany,Processed Meat,Revenue Change,Sausages,percent,Statista,,-12.851,3.226,7.054,12.594,-0.963,6.507,12.289,9.068,6.135,5.24,5.185,3.758,7.244
Germany,Processed Meat,Average Revenue per Capita,Total,USD (US$),Statista,294.2,257.4,266.3,282.1,315.2,310.4,328.9,368.4,400.7,424.7,446.8,469.8,487.6,519
Germany,Processed Meat,Average Revenue per Capita,Cold & Roast Meat Products,USD (US$),Statista,104.9,93.04,95.93,101,112.5,110.4,116.6,130.3,141,148.8,156,163.5,169.5,177
Germany,Processed Meat,Average Revenue per Capita,Ham & Bacon,USD (US$),Statista,36.5,31.71,34.19,36.01,40.36,39.84,42.33,47.51,51.77,54.98,57.93,60.99,63.32,68.49
Germany,Processed Meat,Average Revenue per Capita,Sausages,USD (US$),Statista,152.8,132.7,136.2,145,162.4,160.1,170,190.6,207.9,220.9,232.9,245.3,254.9,273.5
Germany,Processed Meat,Online Revenue Share,Offline,percent,Statista,,,,99.241,98.979,98.625,98.154,96.963,96.136,95.118,93.885,92.414,,
Germany,Processed Meat,Online Revenue Share,Online,percent,Statista,,,,0.759,1.021,1.375,1.846,3.037,3.864,4.882,6.115,7.586,,
Germany,Processed Meat,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Processed Meat,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Processed Meat,Volume,Total,million kilograms,Statista,"2,810.128","2,914.882","3,008.179","3,061.721","3,201.678","3,272.751","3,380.067","3,453.622","3,560.615","3,662.88","3,777.492","3,894.119","3,962.398","4,130.094"
Germany,Processed Meat,Volume,Cold & Roast Meat Products,million kilograms,Statista,"1,060.433","1,108.885","1,133.252","1,142.185","1,184.221","1,200.684","1,233.337","1,253.493","1,286.168","1,317.442","1,353.776","1,391.062","1,413.703","1,446.131"
Germany,Processed Meat,Volume,Ham & Bacon,million kilograms,Statista,420.503,433.398,466.109,472.493,496.115,509.017,526.869,539.54,557.366,574.396,593.402,612.651,623.451,660.478
Germany,Processed Meat,Volume,Sausages,million kilograms,Statista,"1,329.192","1,372.599","1,408.818","1,447.043","1,521.342","1,563.051","1,619.86","1,660.589","1,717.081","1,771.041","1,830.314","1,890.407","1,925.245","2,023.485"
Germany,Processed Meat,Volume Change,Total,percent,Statista,,3.728,3.201,1.78,4.571,2.22,3.279,2.176,3.098,2.872,3.129,3.087,1.753,4.232
Germany,Processed Meat,Volume Change,Cold & Roast Meat Products,percent,Statista,,4.569,2.197,0.788,3.68,1.39,2.72,1.634,2.607,2.432,2.758,2.754,1.628,2.294
Germany,Processed Meat,Volume Change,Ham & Bacon,percent,Statista,,3.067,7.547,1.37,5,2.6,3.507,2.405,3.304,3.056,3.309,3.244,1.763,5.939
Germany,Processed Meat,Volume Change,Sausages,percent,Statista,,3.266,2.639,2.713,5.135,2.742,3.635,2.514,3.402,3.143,3.347,3.283,1.843,5.103
Germany,Processed Meat,Average Volume per Capita,Total,kilograms,Statista,34.501,35.64,36.599,37.041,38.517,39.187,40.343,41.163,42.447,43.723,45.166,46.628,47.498,49.553
Germany,Processed Meat,Average Volume per Capita,Cold & Roast Meat Products,kilograms,Statista,13.019,13.558,13.788,13.818,14.246,14.377,14.72,14.94,15.333,15.726,16.186,16.656,16.946,17.351
Germany,Processed Meat,Average Volume per Capita,Ham & Bacon,kilograms,Statista,5.163,5.299,5.671,5.716,5.968,6.095,6.288,6.431,6.645,6.856,7.095,7.336,7.473,7.925
Germany,Processed Meat,Average Volume per Capita,Sausages,kilograms,Statista,16.319,16.783,17.14,17.506,18.302,18.715,19.334,19.792,20.47,21.141,21.884,22.636,23.078,24.278
Germany,Meat Substitutes,Price per Unit,Average,USD (US$),Statista,22.9,18.63,17.86,17.73,18.11,16.2,15.98,14.73,15.54,15.99,16.28,16.58,16.89,17.23
Germany,Meat Substitutes,Average Revenue per Capita,Total,USD (US$),Statista,1.605,1.562,1.814,2.153,2.621,2.719,4.863,6.011,7.064,8.22,9.56,11.1,12.88,14.84
Germany,Meat Substitutes,Revenue,Total,billion USD (US$),Statista,0.13,0.128,0.149,0.178,0.218,0.227,0.407,0.504,0.694,0.896,1.138,1.457,1.699,1.985
Germany,Meat Substitutes,Revenue Change,Total,percent,Statista,,-1.389,16.667,19.383,22.416,4.222,79.392,23.81,37.669,29.104,26.938,28.032,16.609,16.833
Germany,Meat Substitutes,Volume,Total,million kilograms,Statista,5.66,6.859,8.347,10.039,12.033,14.014,25.5,34.238,44.698,56.078,69.903,87.88,100.573,115.199
Germany,Meat Substitutes,Volume Change,Total,percent,Statista,,21.184,21.685,20.276,19.858,16.471,81.956,34.268,30.549,25.461,24.652,25.717,14.445,14.542
Germany,Meat Substitutes,Average Volume per Capita,Total,kilograms,Statista,0.069,0.084,0.102,0.121,0.145,0.168,0.304,0.408,0.533,0.669,0.836,1.052,1.206,1.382
Germany,Fresh Fish,Price per Unit,Average,USD (US$),Statista,19.15,16.53,16.99,18.11,19.84,19.57,20.21,22.33,23.55,24.24,24.68,25.13,25.61,26.12
Germany,Fresh Fish,Revenue,Total,billion USD (US$),Statista,2.909,2.526,2.596,2.734,3.039,2.974,3.129,3.473,3.008,3.627,3.775,3.921,4.061,4.084
Germany,Fresh Fish,Revenue Change,Total,percent,Statista,,-13.166,2.771,5.316,11.156,-2.139,5.212,10.994,-13.389,20.578,4.081,3.868,3.571,0.566
Germany,Fresh Fish,Average Revenue per Capita,Total,USD (US$),Statista,35.71,30.89,31.59,33.08,36.56,35.61,37.34,41.39,35.86,43.3,45.14,46.95,48.68,49
Germany,Fresh Fish,Online Revenue Share,Offline,percent,Statista,,,,99.225,98.959,98.601,98.124,96.925,96.093,95.07,93.831,92.355,,
Germany,Fresh Fish,Online Revenue Share,Online,percent,Statista,,,,0.775,1.041,1.399,1.876,3.075,3.907,4.93,6.169,7.645,,
Germany,Fresh Fish,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Fresh Fish,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Fresh Fish,Volume,Total,million kilograms,Statista,151.918,152.799,152.783,150.95,153.182,151.962,154.835,155.495,127.721,149.665,152.953,156.017,158.562,156.335
Germany,Fresh Fish,Volume Change,Total,percent,Statista,,0.58,-0.01,-1.199,1.478,-0.796,1.89,0.426,-17.862,17.181,2.197,2.003,1.632,-1.405
Germany,Fresh Fish,Average Volume per Capita,Total,kilograms,Statista,1.865,1.868,1.859,1.826,1.843,1.82,1.848,1.853,1.523,1.787,1.829,1.868,1.901,1.876
Germany,Fish & Seafood,Users by Age,18-24 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,6.99,,,,,,
Germany,Fish & Seafood,Users by Age,25-34 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,17.643,,,,,,
Germany,Fish & Seafood,Users by Age,35-44 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,20.731,,,,,,
Germany,Fish & Seafood,Users by Age,45-54 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,25.772,,,,,,
Germany,Fish & Seafood,Users by Age,55-64 years,percent,Statista|Statista Global Consumer Survey,,,,,,,,28.859,,,,,,
Germany,Fish & Seafood,Users by Income,high income,percent,Statista|Statista Global Consumer Survey,,,,,,,,34.873,,,,,,
Germany,Fish & Seafood,Users by Income,low income,percent,Statista|Statista Global Consumer Survey,,,,,,,,30.775,,,,,,
Germany,Fish & Seafood,Users by Income,medium income,percent,Statista|Statista Global Consumer Survey,,,,,,,,34.352,,,,,,
Germany,Fish & Seafood,Users by Gender,female,percent,Statista|Statista Global Consumer Survey,,,,,,,,47.07,,,,,,
Germany,Fish & Seafood,Users by Gender,male,percent,Statista|Statista Global Consumer Survey,,,,,,,,52.93,,,,,,
Germany,Fish & Seafood,Price per Unit,Average,USD (US$),Statista,12.68,11.03,11.41,12.22,13.46,13.33,13.86,15.39,16.52,16.87,17.22,17.58,17.92,18.4
Germany,Fish & Seafood,Price per Unit,Fresh Fish,USD (US$),Statista,19.15,16.53,16.99,18.11,19.84,19.57,20.21,22.33,23.55,24.24,24.68,25.13,25.61,26.12
Germany,Fish & Seafood,Price per Unit,Fresh Seafood,USD (US$),Statista,30.09,25.98,26.71,28.47,31.18,30.76,31.76,35.1,37.02,38.09,38.79,39.5,40.25,41.06
Germany,Fish & Seafood,Price per Unit,Processed Fish & Seafood,USD (US$),Statista,8.8,7.65,7.909,8.471,9.313,9.213,9.576,10.63,11.21,11.53,11.74,11.96,12.18,12.43
Germany,Fish & Seafood,Revenue,Total,billion USD (US$),Statista,6.794,5.873,6.008,6.298,6.967,6.786,7.104,7.848,6.934,8.159,8.439,8.714,9.016,8.958
Germany,Fish & Seafood,Revenue,Fresh Fish,billion USD (US$),Statista,2.909,2.526,2.596,2.734,3.039,2.974,3.129,3.473,3.008,3.627,3.775,3.921,4.061,4.084
Germany,Fish & Seafood,Revenue,Fresh Seafood,billion USD (US$),Statista,0.718,0.625,0.644,0.681,0.759,0.744,0.785,0.873,0.936,0.978,1.014,1.051,1.086,1.096
Germany,Fish & Seafood,Revenue,Processed Fish & Seafood,billion USD (US$),Statista,3.168,2.721,2.767,2.883,3.169,3.067,3.191,3.502,2.99,3.554,3.65,3.742,3.869,3.777
Germany,Fish & Seafood,Revenue Change,Total,percent,Statista,,-13.556,2.299,4.827,10.622,-2.598,4.686,10.473,-11.646,17.667,3.432,3.259,3.466,-0.643
Germany,Fish & Seafood,Revenue Change,Fresh Fish,percent,Statista,,-13.166,2.771,5.316,11.156,-2.139,5.212,10.994,-13.389,20.578,4.081,3.868,3.571,0.566
Germany,Fish & Seafood,Revenue Change,Fresh Seafood,percent,Statista,,-12.901,3.087,5.617,11.444,-1.898,5.442,11.253,7.205,4.445,3.734,3.649,3.33,0.921
Germany,Fish & Seafood,Revenue Change,Processed Fish & Seafood,percent,Statista,,-14.11,1.691,4.192,9.92,-3.219,4.043,9.746,-14.62,18.863,2.701,2.521,3.394,-2.378
Germany,Fish & Seafood,Average Revenue per Capita,Total,USD (US$),Statista,83.42,71.8,73.1,76.19,83.81,81.25,84.8,93.54,82.66,97.39,100.9,104.3,108.1,107.5
Germany,Fish & Seafood,Average Revenue per Capita,Fresh Fish,USD (US$),Statista,35.71,30.89,31.59,33.08,36.56,35.61,37.34,41.39,35.86,43.3,45.14,46.95,48.68,49
Germany,Fish & Seafood,Average Revenue per Capita,Fresh Seafood,USD (US$),Statista,8.813,7.645,7.841,8.235,9.126,8.91,9.366,10.41,11.16,11.67,12.12,12.59,13.02,13.15
Germany,Fish & Seafood,Average Revenue per Capita,Processed Fish & Seafood,USD (US$),Statista,38.89,33.27,33.67,34.87,38.12,36.72,38.09,41.74,35.64,42.42,43.64,44.81,46.38,45.32
Germany,Fish & Seafood,Online Revenue Share,Offline,percent,Statista,,,,99.298,99.049,98.712,98.259,97.126,96.319,95.318,94.094,92.622,,
Germany,Fish & Seafood,Online Revenue Share,Online,percent,Statista,,,,0.702,0.951,1.288,1.741,2.874,3.681,4.682,5.906,7.378,,
Germany,Fish & Seafood,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Fish & Seafood,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Fish & Seafood,Volume,Total,million kilograms,Statista,535.762,532.616,526.776,515.164,517.794,509.078,512.769,510.003,419.823,483.553,489.949,495.579,503.116,486.938
Germany,Fish & Seafood,Volume,Fresh Fish,million kilograms,Statista,151.918,152.799,152.783,150.95,153.182,151.962,154.835,155.495,127.721,149.665,152.953,156.017,158.562,156.335
Germany,Fish & Seafood,Volume,Fresh Seafood,million kilograms,Statista,23.855,24.065,24.131,23.908,24.325,24.193,24.71,24.873,25.283,25.663,26.13,26.616,26.987,26.704
Germany,Fish & Seafood,Volume,Processed Fish & Seafood,million kilograms,Statista,359.989,355.752,349.862,340.306,340.287,332.923,333.225,329.636,266.819,308.224,310.866,312.947,317.567,303.9
Germany,Fish & Seafood,Volume Change,Total,percent,Statista,,-0.587,-1.096,-2.204,0.511,-1.683,0.725,-0.539,-17.682,15.18,1.323,1.149,1.521,-3.215
Germany,Fish & Seafood,Volume Change,Fresh Fish,percent,Statista,,0.58,-0.01,-1.199,1.478,-0.796,1.89,0.426,-17.862,17.181,2.197,2.003,1.632,-1.405
Germany,Fish & Seafood,Volume Change,Fresh Seafood,percent,Statista,,0.881,0.277,-0.927,1.747,-0.545,2.137,0.659,1.651,1.503,1.819,1.858,1.394,-1.047
Germany,Fish & Seafood,Volume Change,Processed Fish & Seafood,percent,Statista,,-1.177,-1.656,-2.732,-0.005,-2.164,0.091,-1.077,-19.056,15.518,0.857,0.669,1.476,-4.304
Germany,Fish & Seafood,Average Volume per Capita,Total,kilograms,Statista,6.578,6.512,6.409,6.232,6.229,6.095,6.12,6.079,5.005,5.772,5.858,5.934,6.031,5.842
Germany,Fish & Seafood,Average Volume per Capita,Fresh Fish,kilograms,Statista,1.865,1.868,1.859,1.826,1.843,1.82,1.848,1.853,1.523,1.787,1.829,1.868,1.901,1.876
Germany,Fish & Seafood,Average Volume per Capita,Fresh Seafood,kilograms,Statista,0.293,0.294,0.294,0.289,0.293,0.29,0.295,0.296,0.301,0.306,0.312,0.319,0.323,0.32
Germany,Fish & Seafood,Average Volume per Capita,Processed Fish & Seafood,kilograms,Statista,4.42,4.35,4.257,4.117,4.094,3.986,3.977,3.929,3.181,3.679,3.717,3.747,3.807,3.646
Germany,Fresh Seafood,Price per Unit,Average,USD (US$),Statista,30.09,25.98,26.71,28.47,31.18,30.76,31.76,35.1,37.02,38.09,38.79,39.5,40.25,41.06
Germany,Fresh Seafood,Revenue,Total,billion USD (US$),Statista,0.718,0.625,0.644,0.681,0.759,0.744,0.785,0.873,0.936,0.978,1.014,1.051,1.086,1.096
Germany,Fresh Seafood,Revenue Change,Total,percent,Statista,,-12.901,3.087,5.617,11.444,-1.898,5.442,11.253,7.205,4.445,3.734,3.649,3.33,0.921
Germany,Fresh Seafood,Average Revenue per Capita,Total,USD (US$),Statista,8.813,7.645,7.841,8.235,9.126,8.91,9.366,10.41,11.16,11.67,12.12,12.59,13.02,13.15
Germany,Fresh Seafood,Online Revenue Share,Offline,percent,Statista,,,,99.307,99.06,98.726,98.277,97.151,96.347,95.35,94.13,92.661,,
Germany,Fresh Seafood,Online Revenue Share,Online,percent,Statista,,,,0.693,0.94,1.274,1.723,2.849,3.653,4.65,5.87,7.339,,
Germany,Fresh Seafood,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Fresh Seafood,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Fresh Seafood,Volume,Total,million kilograms,Statista,23.855,24.065,24.131,23.908,24.325,24.193,24.71,24.873,25.283,25.663,26.13,26.616,26.987,26.704
Germany,Fresh Seafood,Volume Change,Total,percent,Statista,,0.881,0.277,-0.927,1.747,-0.545,2.137,0.659,1.651,1.503,1.819,1.858,1.394,-1.047
Germany,Fresh Seafood,Average Volume per Capita,Total,kilograms,Statista,0.293,0.294,0.294,0.289,0.293,0.29,0.295,0.296,0.301,0.306,0.312,0.319,0.323,0.32
Germany,Processed Fish & Seafood,Price per Unit,Average,USD (US$),Statista,8.8,7.65,7.909,8.471,9.313,9.213,9.576,10.63,11.21,11.53,11.74,11.96,12.18,12.43
Germany,Processed Fish & Seafood,Revenue,Total,billion USD (US$),Statista,3.168,2.721,2.767,2.883,3.169,3.067,3.191,3.502,2.99,3.554,3.65,3.742,3.869,3.777
Germany,Processed Fish & Seafood,Revenue Change,Total,percent,Statista,,-14.11,1.691,4.192,9.92,-3.219,4.043,9.746,-14.62,18.863,2.701,2.521,3.394,-2.378
Germany,Processed Fish & Seafood,Average Revenue per Capita,Total,USD (US$),Statista,38.89,33.27,33.67,34.87,38.12,36.72,38.09,41.74,35.64,42.42,43.64,44.81,46.38,45.32
